Date,Open,High,Low,Close
2007-01-29,1.9611,1.9612,1.955,1.9604
2007-01-30,1.9609,1.9695,1.96,1.9626
2007-01-31,1.9626,1.9657,1.9483,1.9641
2007-02-01,1.9642,1.972,1.9621,1.9671
2007-02-02,1.9671,1.9725,1.9641,1.9657
2007-02-05,1.9652,1.9666,1.9536,1.9599
2007-02-06,1.9599,1.9719,1.9588,1.9711
2007-02-07,1.9708,1.9733,1.9674,1.97
2007-02-08,1.9699,1.9728,1.9544,1.9586
2007-02-09,1.9585,1.96,1.9457,1.949
2007-02-12,1.9518,1.9566,1.9436,1.946
2007-02-13,1.9461,1.9522,1.94,1.9463
2007-02-14,1.9463,1.9639,1.9455,1.963
2007-02-15,1.9631,1.9675,1.9504,1.9505
2007-02-16,1.9507,1.9538,1.9465,1.9499
2007-02-19,1.9543,1.9558,1.9434,1.9505
2007-02-20,1.9505,1.9574,1.9478,1.9546
2007-02-21,1.9547,1.959,1.9487,1.9541
2007-02-22,1.9543,1.9599,1.9462,1.9564
2007-02-23,1.9564,1.965,1.954,1.9631
2007-02-26,1.9642,1.9658,1.9607,1.9632
2007-02-27,1.9631,1.967,1.9592,1.9641
2007-02-28,1.9642,1.9646,1.9524,1.9628
2007-03-01,1.9628,1.965,1.9556,1.9578
2007-03-02,1.9577,1.9579,1.9412,1.9433
2007-03-05,1.9443,1.9446,1.9184,1.919
2007-03-06,1.9188,1.9336,1.9184,1.9334
2007-03-07,1.9338,1.9359,1.926,1.9304
2007-03-08,1.9305,1.9351,1.9272,1.929
2007-03-09,1.929,1.9339,1.9274,1.932
2007-03-12,1.9343,1.943,1.9254,1.9324
2007-03-13,1.9324,1.9352,1.9272,1.928
2007-03-14,1.9282,1.9376,1.9211,1.9348
2007-03-15,1.9348,1.9393,1.9312,1.9364
2007-03-16,1.9366,1.95,1.9358,1.9416
2007-03-19,1.9402,1.947,1.9393,1.9448
2007-03-20,1.9449,1.9622,1.9431,1.961
2007-03-21,1.9611,1.969,1.9554,1.9678
2007-03-22,1.9682,1.9725,1.9611,1.9642
2007-03-23,1.9643,1.9688,1.9586,1.9619
2007-03-26,1.9601,1.9719,1.9572,1.9692
2007-03-27,1.9689,1.9703,1.962,1.9654
2007-03-28,1.9653,1.9679,1.9601,1.9614
2007-03-29,1.9621,1.9658,1.9615,1.9628
2007-03-30,1.9628,1.971,1.9546,1.9674
2007-04-02,1.969,1.9797,1.9661,1.9774
2007-04-03,1.9775,1.982,1.973,1.9745
2007-04-04,1.9742,1.9772,1.9717,1.9761
2007-04-05,1.9759,1.9767,1.967,1.9712
2007-04-06,1.9713,1.9718,1.9636,1.9651
2007-04-09,1.9651,1.9657,1.959,1.9623
2007-04-10,1.9624,1.9748,1.9612,1.9716
2007-04-11,1.9715,1.9814,1.9708,1.9753
2007-04-12,1.9752,1.9807,1.9724,1.9791
2007-04-13,1.9793,1.9884,1.9782,1.9861
2007-04-16,1.9866,1.994,1.9863,1.9889
2007-04-17,1.9888,2.0083,1.988,2.0076
2007-04-18,2.0075,2.0131,2.0016,2.0085
2007-04-19,2.0086,2.0095,1.9985,2.0032
2007-04-20,2.0025,2.0072,2,2.0022
2007-04-23,2.0052,2.0064,1.9971,2.0003
2007-04-24,2.0002,2.0044,1.9954,2.0018
2007-04-25,2.002,2.006,2.0005,2.0019
2007-04-26,2.0019,2.0059,1.9892,1.9907
2007-04-27,1.9907,2.004,1.9866,1.997
2007-04-30,1.9968,2.0027,1.989,1.999
2007-05-01,1.9992,2.0072,1.998,1.9985
2007-05-02,1.9984,1.9992,1.9875,1.9884
2007-05-03,1.9882,1.9945,1.9859,1.987
2007-05-04,1.9871,1.9938,1.9844,1.992
2007-05-07,1.9938,1.9984,1.9924,1.9928
2007-05-08,1.9928,1.9964,1.9879,1.9889
2007-05-09,1.9887,1.9988,1.9881,1.9932
2007-05-10,1.9933,1.9962,1.977,1.9776
2007-05-11,1.9779,1.9842,1.976,1.9811
2007-05-14,1.9816,1.9843,1.978,1.979
2007-05-15,1.9788,1.987,1.9748,1.9857
2007-05-16,1.9857,1.9872,1.9759,1.9775
2007-05-17,1.9767,1.9788,1.9732,1.9751
2007-05-18,1.9748,1.9778,1.97,1.9744
2007-05-21,1.9743,1.9754,1.9679,1.9704
2007-05-22,1.9706,1.9765,1.9701,1.9746
2007-05-23,1.9747,1.9893,1.9717,1.9858
2007-05-24,1.986,1.9888,1.9834,1.9853
2007-05-25,1.9849,1.9876,1.9833,1.9836
2007-05-28,1.9841,1.9853,1.9824,1.9828
2007-05-29,1.9826,1.99,1.9792,1.981
2007-05-30,1.9811,1.9829,1.9734,1.9759
2007-05-31,1.9757,1.9814,1.9736,1.9803
2007-06-01,1.98,1.9829,1.9769,1.9824
2007-06-04,1.9822,1.9922,1.9812,1.9914
2007-06-05,1.9913,1.9965,1.9909,1.993
2007-06-06,1.9929,1.9956,1.9907,1.9922
2007-06-07,1.9924,1.9941,1.9746,1.9768
2007-06-08,1.9771,1.9798,1.9621,1.9698
2007-06-11,1.9692,1.9701,1.965,1.9692
2007-06-12,1.969,1.9782,1.9686,1.9747
2007-06-13,1.9742,1.976,1.9676,1.9728
2007-06-14,1.9727,1.9736,1.9656,1.9692
2007-06-15,1.9692,1.9779,1.9685,1.9761
2007-06-18,1.9758,1.9842,1.9757,1.983
2007-06-19,1.9833,1.9893,1.9825,1.9878
2007-06-20,1.9881,1.9952,1.9869,1.9922
2007-06-21,1.9923,1.9948,1.989,1.992
2007-06-22,1.9921,1.9996,1.991,1.9993
2007-06-25,1.9989,2.0012,1.9956,1.9976
2007-06-26,1.9975,2.0016,1.9958,1.9982
2007-06-27,1.998,2,1.9928,1.9996
2007-06-28,1.9988,2.0041,1.9974,2.0022
2007-06-29,2.0021,2.0092,2.0008,2.0086
2007-07-02,2.0083,2.0186,2.007,2.0179
2007-07-03,2.018,2.0198,2.0132,2.0165
2007-07-04,2.0168,2.0205,2.0149,2.0166
2007-07-05,2.0166,2.0198,2.0089,2.0114
2007-07-06,2.0115,2.0137,2.006,2.0107
2007-07-09,2.0114,2.0178,2.0097,2.0154
2007-07-10,2.0157,2.0288,2.0121,2.0273
2007-07-11,2.0272,2.0367,2.0243,2.0316
2007-07-12,2.0317,2.0363,2.0268,2.03
2007-07-13,2.0301,2.0364,2.0262,2.0341
2007-07-16,2.0338,2.04,2.0321,2.036
2007-07-17,2.0358,2.0479,2.0346,2.0466
2007-07-18,2.0469,2.0548,2.0458,2.053
2007-07-19,2.0535,2.0551,2.0471,2.0492
2007-07-20,2.0493,2.0585,2.0479,2.0557
2007-07-23,2.055,2.0602,2.0544,2.0592
2007-07-24,2.0593,2.0653,2.0585,2.0614
2007-07-25,2.0614,2.0629,2.0488,2.0536
2007-07-26,2.0534,2.0552,2.0425,2.0454
2007-07-27,2.0454,2.0496,2.0228,2.0239
2007-07-30,2.0205,2.0292,2.0181,2.0251
2007-07-31,2.026,2.0379,2.0259,2.0294
2007-08-01,2.0295,2.0346,2.0204,2.0318
2007-08-02,2.0319,2.0376,2.028,2.0367
2007-08-03,2.0363,2.0458,2.0338,2.04
2007-08-06,2.0416,2.046,2.0279,2.031
2007-08-07,2.0311,2.0338,2.019,2.0223
2007-08-08,2.022,2.0396,2.0158,2.0358
2007-08-09,2.035,2.0396,2.021,2.023
2007-08-10,2.023,2.0264,2.0155,2.0232
2007-08-13,2.0216,2.0263,2.0084,2.0117
2007-08-14,2.0113,2.013,1.9959,1.9964
2007-08-15,1.9976,1.9976,1.9854,1.986
2007-08-16,1.9861,1.9886,1.9767,1.9844
2007-08-17,1.9844,1.9934,1.9646,1.9809
2007-08-20,1.981,1.99,1.9769,1.9881
2007-08-21,1.9881,1.9903,1.9742,1.9814
2007-08-22,1.9815,1.9944,1.98,1.9934
2007-08-23,1.9936,2.009,1.9917,2.0053
2007-08-24,2.0051,2.0148,1.9982,2.0142
2007-08-27,2.0136,2.0194,2.0101,2.0102
2007-08-28,2.0101,2.0139,1.9994,1.9994
2007-08-29,1.9998,2.0182,1.9961,2.0177
2007-08-30,2.0173,2.0182,2.0046,2.013
2007-08-31,2.0131,2.0235,2.0113,2.0169
2007-09-03,2.0165,2.021,2.0136,2.019
2007-09-04,2.019,2.0198,2.0074,2.0135
2007-09-05,2.0134,2.0227,2.0042,2.0198
2007-09-06,2.0197,2.0262,2.0147,2.0233
2007-09-07,2.0231,2.0317,2.0165,2.0286
2007-09-10,2.0278,2.0326,2.0261,2.028
2007-09-11,2.0274,2.0338,2.0236,2.0324
2007-09-12,2.0333,2.0371,2.0286,2.03
2007-09-13,2.0291,2.0344,2.0188,2.0188
2007-09-14,2.0189,2.0222,2.0054,2.0073
2007-09-17,2.0056,2.0096,1.9915,1.994
2007-09-18,1.9939,2.0148,1.9877,2.013
2007-09-19,2.0128,2.0171,1.9952,1.9996
2007-09-20,1.9996,2.0145,1.9972,2.0092
2007-09-21,2.0088,2.0211,2.008,2.0202
2007-09-24,2.0214,2.0317,2.0196,2.0216
2007-09-25,2.0214,2.0218,2.0085,2.0182
2007-09-26,2.0181,2.0216,2.0105,2.0156
2007-09-27,2.0161,2.0287,2.0136,2.0268
2007-09-28,2.0266,2.0486,2.0196,2.0467
2007-10-01,2.0468,2.0493,2.0376,2.0429
2007-10-02,2.0427,2.0446,2.037,2.0402
2007-10-03,2.0408,2.0442,2.0309,2.0316
2007-10-04,2.0321,2.0433,2.0276,2.0384
2007-10-05,2.0385,2.0442,2.0306,2.0417
2007-10-08,2.0416,2.0429,2.033,2.0372
2007-10-09,2.0371,2.0388,2.0258,2.0371
2007-10-10,2.0371,2.0475,2.0366,2.0416
2007-10-11,2.0418,2.0421,2.0309,2.0336
2007-10-12,2.0338,2.0365,2.0246,2.0356
2007-10-15,2.0349,2.0437,2.0319,2.0428
2007-10-16,2.0424,2.0437,2.0292,2.0322
2007-10-17,2.0324,2.0421,2.0287,2.041
2007-10-18,2.0409,2.0507,2.0381,2.0425
2007-10-19,2.0426,2.0521,2.0411,2.0512
2007-10-22,2.0534,2.0537,2.0255,2.0307
2007-10-23,2.0308,2.0517,2.0304,2.0511
2007-10-24,2.0511,2.0517,2.0427,2.0495
2007-10-25,2.0494,2.0544,2.045,2.0515
2007-10-26,2.0515,2.057,2.048,2.0522
2007-10-29,2.0546,2.0639,2.0525,2.0611
2007-10-30,2.0609,2.07,2.0565,2.0681
2007-10-31,2.0679,2.0818,2.067,2.0802
2007-11-01,2.0803,2.0872,2.0755,2.0777
2007-11-02,2.078,2.0914,2.0765,2.0894
2007-11-05,2.0886,2.0894,2.0782,2.0804
2007-11-06,2.0805,2.09,2.0801,2.0882
2007-11-07,2.0879,2.1065,2.0859,2.0996
2007-11-08,2.0995,2.1116,2.0982,2.1064
2007-11-09,2.1068,2.1164,2.0878,2.0899
2007-11-12,2.0825,2.0868,2.0522,2.0542
2007-11-13,2.054,2.0759,2.0527,2.0738
2007-11-14,2.0735,2.0842,2.0503,2.0508
2007-11-15,2.0506,2.0616,2.042,2.0436
2007-11-16,2.0435,2.055,2.0352,2.0543
2007-11-19,2.0532,2.0568,2.0452,2.0496
2007-11-20,2.0496,2.0683,2.0454,2.067
2007-11-21,2.0668,2.0696,2.0525,2.0628
2007-11-22,2.0626,2.0681,2.0584,2.0624
2007-11-23,2.0622,2.076,2.0522,2.0623
2007-11-26,2.0616,2.0736,2.0613,2.07
2007-11-27,2.0701,2.0756,2.0641,2.0666
2007-11-28,2.0667,2.0831,2.0582,2.0803
2007-11-29,2.0796,2.0796,2.0591,2.0616
2007-11-30,2.0613,2.0698,2.0534,2.0565
2007-12-03,2.056,2.0678,2.0525,2.0632
2007-12-04,2.0632,2.067,2.0558,2.0597
2007-12-05,2.0596,2.0597,2.0247,2.0289
2007-12-06,2.0288,2.0313,2.0184,2.0275
2007-12-07,2.0277,2.0346,2.0222,2.0304
2007-12-10,2.0329,2.0485,2.0309,2.0462
2007-12-11,2.0461,2.0518,2.0328,2.0362
2007-12-12,2.0355,2.0562,2.0338,2.046
2007-12-13,2.0461,2.0482,2.0338,2.0402
2007-12-14,2.0408,2.0446,2.0146,2.0172
2007-12-17,2.0176,2.0227,2.0101,2.021
2007-12-18,2.0218,2.0231,2.0111,2.0138
2007-12-19,2.0137,2.0193,1.993,1.9955
2007-12-20,1.9959,1.9988,1.9808,1.984
2007-12-21,1.9841,1.9893,1.9807,1.9833
2007-12-24,1.9833,1.9845,1.9756,1.9779
2007-12-27,1.9837,1.9964,1.9827,1.995
2007-12-28,1.9952,2.002,1.9901,1.9966
2007-12-31,1.9974,2.0101,1.9813,1.9869
2008-01-02,1.9866,1.9904,1.9776,1.9813
2008-01-03,1.9812,1.9838,1.9704,1.9724
2008-01-04,1.9728,1.9847,1.9672,1.9737
2008-01-07,1.9738,1.9759,1.9654,1.9686
2008-01-08,1.9681,1.9823,1.9665,1.9727
2008-01-09,1.9724,1.9763,1.9552,1.9574
2008-01-10,1.9581,1.966,1.9541,1.9615
2008-01-11,1.9616,1.9635,1.9482,1.9563
2008-01-14,1.9591,1.965,1.9527,1.9535
2008-01-15,1.9527,1.9751,1.9527,1.9577
2008-01-16,1.9578,1.9717,1.9534,1.962
2008-01-17,1.9616,1.9788,1.9604,1.9724
2008-01-18,1.9715,1.9728,1.9512,1.9554
2008-01-21,1.9573,1.9585,1.9402,1.9402
2008-01-22,1.9404,1.9646,1.9335,1.9631
2008-01-23,1.963,1.9639,1.9465,1.9562
2008-01-24,1.956,1.9778,1.9499,1.9755
2008-01-25,1.9754,1.9848,1.9746,1.9828
2008-01-28,1.9829,1.9893,1.9728,1.9848
2008-01-29,1.9845,1.9927,1.9813,1.9884
2008-01-30,1.9884,1.996,1.9837,1.9877
2008-01-31,1.988,1.9944,1.9824,1.988
2008-02-01,1.9883,1.994,1.9645,1.965
2008-02-04,1.9643,1.9786,1.9626,1.9738
2008-02-05,1.9738,1.9763,1.9605,1.9646
2008-02-06,1.9631,1.9666,1.955,1.9614
2008-02-07,1.9613,1.9623,1.9389,1.9431
2008-02-08,1.9425,1.9505,1.9402,1.9457
2008-02-11,1.9467,1.9525,1.9406,1.9506
2008-02-12,1.9504,1.9631,1.9442,1.9588
2008-02-13,1.9588,1.9662,1.9549,1.9626
2008-02-14,1.9624,1.9736,1.9614,1.9685
2008-02-15,1.9683,1.9724,1.9579,1.9613
2008-02-18,1.9569,1.9639,1.9475,1.9518
2008-02-19,1.9515,1.9547,1.945,1.9484
2008-02-20,1.9484,1.9505,1.9361,1.9418
2008-02-21,1.9421,1.9643,1.9411,1.963
2008-02-22,1.9639,1.9708,1.9609,1.9668
2008-02-25,1.9704,1.9704,1.9614,1.9663
2008-02-26,1.9664,1.9897,1.9643,1.9876
2008-02-27,1.9877,1.9976,1.979,1.9822
2008-02-28,1.9822,1.9956,1.9763,1.9889
2008-02-29,1.989,1.9928,1.9784,1.9887
2008-03-03,1.9857,1.9932,1.9807,1.9833
2008-03-04,1.9832,1.9891,1.9819,1.9847
2008-03-05,1.9846,1.9964,1.9721,1.9924
2008-03-06,1.9925,2.0113,1.9893,2.0105
2008-03-07,2.0103,2.021,2.0094,2.0134
2008-03-10,2.0206,2.022,2.0049,2.0102
2008-03-11,2.0107,2.0208,1.9994,2.0064
2008-03-12,2.0064,2.0278,2.0053,2.0256
2008-03-13,2.026,2.0389,2.0252,2.0316
2008-03-14,2.0318,2.039,2.0176,2.0194
2008-03-17,2.0162,2.0224,1.9942,1.9962
2008-03-18,1.9969,2.0271,1.9954,2.0084
2008-03-19,2.0085,2.0147,1.9802,1.9852
2008-03-20,1.9852,1.9879,1.9735,1.9866
2008-03-21,1.9862,1.9862,1.9811,1.9822
2008-03-24,1.98,1.9887,1.9757,1.9857
2008-03-25,1.9857,2.0065,1.9856,2.004
2008-03-26,2.0024,2.0108,1.9924,2.0071
2008-03-27,2.0074,2.0191,2.0024,2.007
2008-03-28,2.007,2.0088,1.988,1.9944
2008-03-31,1.9956,1.9978,1.9812,1.983
2008-04-01,1.983,1.9871,1.9736,1.9773
2008-04-02,1.9772,1.9898,1.9748,1.9886
2008-04-03,1.988,1.9972,1.9759,1.996
2008-04-04,1.9959,2.0041,1.9909,1.993
2008-04-07,1.9944,1.9944,1.9835,1.9882
2008-04-08,1.9881,1.9927,1.9664,1.9681
2008-04-09,1.968,1.979,1.965,1.975
2008-04-10,1.9751,1.9841,1.9705,1.9715
2008-04-11,1.9715,1.9767,1.9684,1.9691
2008-04-14,1.9662,1.9891,1.9655,1.9763
2008-04-15,1.9765,1.9765,1.96,1.9631
2008-04-16,1.9626,1.9803,1.96,1.9724
2008-04-17,1.9722,1.9922,1.969,1.9895
2008-04-18,1.9895,1.9997,1.988,1.9977
2008-04-21,1.9992,2.0028,1.9776,1.9791
2008-04-22,1.9792,1.9996,1.9744,1.996
2008-04-23,1.9958,1.9974,1.9772,1.9789
2008-04-24,1.9788,1.9815,1.9688,1.9722
2008-04-25,1.9723,1.9889,1.9678,1.9854
2008-04-28,1.9841,1.9963,1.9781,1.9906
2008-04-29,1.9905,1.9912,1.9665,1.9695
2008-04-30,1.9696,1.9893,1.9623,1.9874
2008-05-01,1.9873,1.9907,1.9712,1.976
2008-05-02,1.976,1.9896,1.9705,1.9715
2008-05-05,1.9728,1.9783,1.9655,1.9727
2008-05-06,1.9726,1.9772,1.9634,1.9732
2008-05-07,1.9733,1.9736,1.9502,1.954
2008-05-08,1.9541,1.9615,1.9502,1.9546
2008-05-09,1.9544,1.9568,1.9459,1.9538
2008-05-12,1.9508,1.963,1.9444,1.9568
2008-05-13,1.9568,1.9583,1.9421,1.9451
2008-05-14,1.9453,1.9473,1.9363,1.9466
2008-05-15,1.9464,1.9498,1.9402,1.9475
2008-05-16,1.9477,1.9594,1.944,1.9575
2008-05-19,1.9569,1.962,1.9452,1.949
2008-05-20,1.949,1.9718,1.9478,1.9672
2008-05-21,1.9673,1.9732,1.9614,1.972
2008-05-22,1.9716,1.985,1.9684,1.9796
2008-05-23,1.9796,1.9846,1.9754,1.9797
2008-05-26,1.981,1.9831,1.9758,1.9812
2008-05-27,1.9814,1.9844,1.9715,1.9746
2008-05-28,1.9748,1.9826,1.9701,1.9802
2008-05-29,1.9801,1.9818,1.9674,1.9753
2008-05-30,1.9762,1.9821,1.9682,1.982
2008-06-02,1.9771,1.9771,1.9597,1.9656
2008-06-03,1.9655,1.9738,1.9606,1.9617
2008-06-04,1.9614,1.9637,1.9526,1.9538
2008-06-05,1.9539,1.9596,1.9462,1.9576
2008-06-06,1.9577,1.9734,1.9536,1.9706
2008-06-09,1.9701,1.9799,1.967,1.9739
2008-06-10,1.974,1.9753,1.9519,1.9535
2008-06-11,1.9535,1.9667,1.9492,1.9633
2008-06-12,1.9632,1.9643,1.9434,1.9455
2008-06-13,1.9454,1.951,1.9412,1.9475
2008-06-16,1.947,1.9686,1.9458,1.9631
2008-06-17,1.9632,1.9696,1.9468,1.9562
2008-06-18,1.9563,1.9609,1.9476,1.9586
2008-06-19,1.9583,1.9744,1.9578,1.9719
2008-06-20,1.9721,1.9788,1.9699,1.9757
2008-06-23,1.9751,1.9756,1.9585,1.9647
2008-06-24,1.9648,1.9721,1.9624,1.9707
2008-06-25,1.9708,1.9768,1.9655,1.9742
2008-06-26,1.9743,1.9893,1.9713,1.9885
2008-06-27,1.9885,1.9956,1.9816,1.9948
2008-06-30,1.9944,1.9976,1.988,1.9933
2008-07-01,1.9932,2.0008,1.9889,1.995
2008-07-02,1.995,1.9972,1.9844,1.9934
2008-07-03,1.9935,1.9935,1.9799,1.9829
2008-07-04,1.9827,1.9849,1.9796,1.9821
2008-07-07,1.9826,1.9829,1.9647,1.9754
2008-07-08,1.9755,1.9794,1.9664,1.9691
2008-07-09,1.9693,1.9839,1.9672,1.9833
2008-07-10,1.9832,1.9834,1.9712,1.9772
2008-07-11,1.9773,1.9955,1.9752,1.9884
2008-07-14,1.9912,1.996,1.9814,1.9944
2008-07-15,1.9943,2.0143,1.9931,2.0052
2008-07-16,2.0057,2.0097,1.9958,1.9981
2008-07-17,1.998,2.007,1.9949,1.9996
2008-07-18,1.9995,1.9996,1.991,1.9978
2008-07-21,1.9956,2.0036,1.9907,2.0029
2008-07-22,2.0032,2.0072,1.9899,1.9912
2008-07-23,1.9913,2.0032,1.9904,1.9976
2008-07-24,1.9972,1.9988,1.9816,1.986
2008-07-25,1.9862,1.9977,1.9835,1.9914
2008-07-28,1.9904,1.9958,1.984,1.9943
2008-07-29,1.9944,1.9967,1.976,1.9794
2008-07-30,1.9802,1.984,1.975,1.9816
2008-07-31,1.9814,1.9926,1.9774,1.9832
2008-08-01,1.9837,1.9839,1.9726,1.975
2008-08-04,1.975,1.9759,1.96,1.961
2008-08-05,1.9613,1.9627,1.9517,1.9528
2008-08-06,1.9527,1.9593,1.9466,1.947
2008-08-07,1.9468,1.9539,1.9419,1.9432
2008-08-08,1.9436,1.944,1.9149,1.9212
2008-08-11,1.9135,1.9257,1.9068,1.9102
2008-08-12,1.9101,1.9124,1.8951,1.8957
2008-08-13,1.8955,1.9037,1.864,1.869
2008-08-14,1.8689,1.8786,1.8618,1.8682
2008-08-15,1.8683,1.8688,1.851,1.866
2008-08-18,1.8646,1.872,1.8624,1.8625
2008-08-19,1.8616,1.8685,1.8536,1.8665
2008-08-20,1.8666,1.8685,1.8538,1.8611
2008-08-21,1.8615,1.8797,1.8605,1.8775
2008-08-22,1.8779,1.8783,1.8504,1.8525
2008-08-25,1.8519,1.8591,1.8404,1.8525
2008-08-26,1.8523,1.8532,1.833,1.8382
2008-08-27,1.838,1.8488,1.8285,1.8342
2008-08-28,1.8342,1.8399,1.8238,1.8288
2008-08-29,1.8285,1.8345,1.8173,1.8213
2008-09-01,1.8116,1.8132,1.7983,1.7992
2008-09-02,1.7991,1.8002,1.7784,1.7831
2008-09-03,1.783,1.7841,1.7667,1.7753
2008-09-04,1.7752,1.7856,1.7558,1.76
2008-09-05,1.7601,1.7742,1.7536,1.7663
2008-09-08,1.787,1.7976,1.747,1.7576
2008-09-09,1.7575,1.7705,1.7503,1.7582
2008-09-10,1.7582,1.7676,1.7478,1.7491
2008-09-11,1.7497,1.7609,1.7447,1.7584
2008-09-12,1.7575,1.7957,1.7541,1.7937
2008-09-15,1.7989,1.8129,1.7765,1.7985
2008-09-16,1.7985,1.8006,1.7735,1.7813
2008-09-17,1.7813,1.8242,1.7785,1.8146
2008-09-18,1.8133,1.8275,1.8089,1.8154
2008-09-19,1.8156,1.8389,1.7916,1.8313
2008-09-22,1.8328,1.8637,1.8263,1.8578
2008-09-23,1.8576,1.863,1.847,1.8531
2008-09-24,1.8532,1.8606,1.8457,1.8465
2008-09-25,1.8466,1.8668,1.8305,1.8386
2008-09-26,1.838,1.8471,1.8334,1.8444
2008-09-29,1.8277,1.8339,1.796,1.8039
2008-09-30,1.8047,1.8119,1.7757,1.7833
2008-10-01,1.7831,1.7876,1.7634,1.7705
2008-10-02,1.7704,1.7724,1.755,1.7622
2008-10-03,1.7624,1.7841,1.7559,1.7713
2008-10-06,1.7624,1.7696,1.7335,1.7431
2008-10-07,1.743,1.7654,1.7318,1.7518
2008-10-08,1.751,1.7658,1.7258,1.727
2008-10-09,1.7273,1.7395,1.706,1.7094
2008-10-10,1.7088,1.7176,1.6799,1.7047
2008-10-13,1.7132,1.744,1.6926,1.7413
2008-10-14,1.7409,1.7626,1.739,1.7408
2008-10-15,1.7416,1.7601,1.7135,1.714
2008-10-16,1.7149,1.7355,1.7136,1.7314
2008-10-17,1.7319,1.7382,1.7224,1.7279
2008-10-20,1.7313,1.7519,1.7103,1.7148
2008-10-21,1.715,1.72,1.6649,1.6686
2008-10-22,1.669,1.672,1.6135,1.6218
2008-10-23,1.6223,1.6343,1.6044,1.6304
2008-10-24,1.6281,1.6292,1.5274,1.5916
2008-10-27,1.5726,1.5893,1.5275,1.5532
2008-10-28,1.5532,1.6041,1.5399,1.6023
2008-10-29,1.6018,1.6465,1.5936,1.6372
2008-10-30,1.6357,1.6675,1.6211,1.6368
2008-10-31,1.6368,1.6416,1.6003,1.6082
2008-11-03,1.6113,1.6399,1.5723,1.5727
2008-11-04,1.573,1.6104,1.56,1.5958
2008-11-05,1.5958,1.6194,1.5761,1.5884
2008-11-06,1.5883,1.6038,1.5556,1.5561
2008-11-07,1.5579,1.5874,1.5531,1.5639
2008-11-10,1.577,1.5883,1.5572,1.5622
2008-11-11,1.5623,1.5704,1.5365,1.5374
2008-11-12,1.537,1.5482,1.4823,1.4868
2008-11-13,1.4835,1.4989,1.4555,1.4822
2008-11-14,1.4821,1.4959,1.4657,1.4735
2008-11-17,1.4676,1.5083,1.4651,1.4948
2008-11-18,1.4948,1.509,1.49,1.4972
2008-11-19,1.4975,1.5247,1.4899,1.4956
2008-11-20,1.4958,1.4997,1.4716,1.4734
2008-11-21,1.4735,1.5053,1.4709,1.4922
2008-11-24,1.4957,1.5185,1.4835,1.5183
2008-11-25,1.5179,1.5524,1.4982,1.545
2008-11-26,1.545,1.5451,1.5179,1.5338
2008-11-27,1.5338,1.5508,1.5319,1.539
2008-11-28,1.5388,1.5447,1.526,1.5363
2008-12-01,1.5392,1.5394,1.4809,1.4884
2008-12-02,1.4881,1.5068,1.478,1.4917
2008-12-03,1.4914,1.4929,1.4664,1.4779
2008-12-04,1.4777,1.4809,1.4469,1.4684
2008-12-05,1.4684,1.4769,1.4532,1.4682
2008-12-08,1.4713,1.5042,1.4671,1.4886
2008-12-09,1.4886,1.4891,1.4678,1.4753
2008-12-10,1.4751,1.4874,1.4734,1.4796
2008-12-11,1.479,1.5076,1.4771,1.5037
2008-12-12,1.5036,1.5114,1.4816,1.4951
2008-12-15,1.4961,1.5374,1.492,1.5307
2008-12-16,1.5305,1.5645,1.5203,1.5575
2008-12-17,1.5574,1.5719,1.5246,1.5511
2008-12-18,1.5515,1.5609,1.4889,1.5031
2008-12-19,1.5029,1.5182,1.4811,1.492
2008-12-22,1.4944,1.4987,1.4691,1.4819
2008-12-23,1.4815,1.4895,1.4676,1.4723
2008-12-24,1.4715,1.48,1.4658,1.4749
2008-12-26,1.4728,1.479,1.4569,1.4569
2008-12-29,1.4654,1.4766,1.438,1.4416
2008-12-30,1.4416,1.4548,1.4391,1.4426
2008-12-31,1.4427,1.4695,1.4354,1.462
2009-01-02,1.4738,1.4763,1.4385,1.4543
2009-01-05,1.4546,1.4737,1.4426,1.4681
2009-01-06,1.4671,1.4989,1.4505,1.4899
2009-01-07,1.4899,1.5273,1.4804,1.5116
2009-01-08,1.5113,1.5372,1.4984,1.5225
2009-01-09,1.5225,1.5346,1.5113,1.5158
2009-01-12,1.5067,1.5112,1.48,1.4811
2009-01-13,1.4808,1.4825,1.4473,1.4505
2009-01-14,1.4504,1.4704,1.4492,1.4588
2009-01-15,1.4585,1.4682,1.448,1.465
2009-01-16,1.465,1.4977,1.4645,1.4731
2009-01-19,1.4867,1.4906,1.4354,1.4379
2009-01-20,1.4388,1.4436,1.3813,1.3863
2009-01-21,1.3868,1.4024,1.3621,1.4021
2009-01-22,1.4015,1.4015,1.3693,1.3877
2009-01-23,1.3885,1.3889,1.3502,1.3794
2009-01-26,1.3681,1.4055,1.3543,1.4009
2009-01-27,1.4005,1.4239,1.3927,1.4161
2009-01-28,1.4153,1.4368,1.4123,1.425
2009-01-29,1.4242,1.4401,1.407,1.4288
2009-01-30,1.4287,1.4538,1.4186,1.4537
2009-02-02,1.4433,1.4464,1.4052,1.423
2009-02-03,1.4227,1.448,1.4153,1.4428
2009-02-04,1.4429,1.4572,1.4325,1.4439
2009-02-05,1.444,1.47,1.4368,1.4628
2009-02-06,1.4622,1.4841,1.4588,1.4783
2009-02-09,1.4808,1.498,1.4701,1.4891
2009-02-10,1.4889,1.4906,1.4455,1.4537
